"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "uniprot" "chr"
"evgLocus_119571" 231.011423059702 -8.94364539327945 1.47798878231717 -6.05122684304663 1.43746862894015e-09 1.09619666503413e-06 "VCP_APIME" "chr_01"
"evgLocus_281080" 72.2937824552665 -3.35304420478405 0.557039907091667 -6.01939674715669 1.75068287257422e-09 1.26088070889179e-06 "METL6_HUMAN" "chr_11"
"evgLocus_484577" 196.428189394684 -3.65416224090908 0.613618188155109 -5.95510744538979 2.59901022648168e-09 1.77334571453202e-06 "." "chr_17"
"evgLocus_624299" 31.0171251568558 6.15631088375932 1.053372641108 5.84438084255133 5.08455838105491e-09 3.29581074259979e-06 "HSDL2_XENLA" "chr_15"
"evgLocus_615906" 240.395437333224 -9.00123639470753 1.56061652077891 -5.76774388509931 8.0339773844538e-09 4.95964203866948e-06 "LDTI_HIRME" "chr_26"
"evgLocus_5233" 354.719570859646 -6.33210213546843 1.11510459734535 -5.6784826737714 1.35894795293262e-08 8.00790966446296e-06 "." "chr_27"
"evgLocus_721470" 79.9634819353638 -7.4075620512093 1.30634109172907 -5.67046546886515 1.42410072160998e-08 8.02697467606601e-06 "HIBN_XENLA" "chr_15"
"evgLocus_167566" 34.0997607496116 6.29314933272457 1.12302537541233 5.60374633602019 2.09767636053647e-08 1.13309484741645e-05 "FAS2_DROME" "chr_16"
"evgLocus_708814" 116.323243849161 -5.88804689938472 1.05768345307902 -5.56692730915289 2.5927048665702e-08 1.34447303560864e-05 "L2EFL_DROME" NA
"evgLocus_771126" 73.7474952480924 -3.49107914628528 0.63208577403035 -5.52310982103776 3.33051412806294e-08 1.66064558293108e-05 "." "chr_05"
"evgLocus_581989" 24.0742649258158 5.03283210531435 0.914847695462634 5.50127866121943 3.77046737055483e-08 1.81038292562492e-05 "NUCB1_MOUSE" "chr_Z"
"evgLocus_470195" 23.4304435934299 5.74561029803557 1.04745518484057 5.48530417452667 4.12758569098952e-08 1.91107217492815e-05 "CRK_DROME" "chr_28"
"evgLocus_143542" 140.845605165421 -8.23015683209788 1.5228605241624 -5.40440618265064 6.5023445755207e-08 2.90677224403622e-05 "VCP_APIME" "chr_01"
"evgLocus_462821" 1018.42203142814 -11.0773465394251 2.05340404505941 -5.39462584875966 6.86664855378325e-08 2.96730772837487e-05 "." NA
"evgLocus_162379" 299946.780503635 -4.01633486485214 0.745582757090933 -5.38683979297324 7.17072967418285e-08 2.99875288697117e-05 "." "chr_10"
"evgLocus_757615" 22.7887293628932 4.72464062573555 0.878701753255723 5.37684215176542 7.58035746111196e-08 3.07099231643298e-05 "CECR2_MOUSE" "chr_Z"
"evgLocus_720881" 194.702511986768 -6.99547201145489 1.32170311608748 -5.29277106659394 1.20476701897066e-07 4.73290897998051e-05 "." NA
"evgLocus_196978" 65.3780334459634 4.51305408621311 0.863747812963739 5.22496730929792 1.74185880905006e-07 6.641605176625e-05 "NUCB1_MOUSE" "chr_Z"
"evgLocus_253156" 148.062617099193 -6.59586293984493 1.27434025569714 -5.17590408868986 2.26809957309381e-07 8.06683285340929e-05 "PSME3_CHICK" "chr_12"
"evgLocus_672787" 61.6559590475892 3.96818791570398 0.767080067862837 5.17310784356548 2.30232039167035e-07 8.06683285340929e-05 "TT39B_XENTR" "chr_Z"
"evgLocus_758165" 52.6016362793586 -4.03147655625708 0.778406148563576 -5.17914274405016 2.22907859330991e-07 8.06683285340929e-05 "YG31B_YEAST" "chr_03"
"evgLocus_160516" 131.440685908264 -3.88607090969373 0.752674900976639 -5.16301381200745 2.43005201806868e-07 8.29031430585324e-05 "HIBN_XENLA" "chr_15"
"evgLocus_492906" 32.1241760462078 -6.10011385167779 1.19070748659891 -5.12310027469626 3.00552407408062e-07 9.99067028112338e-05 "." NA
"evgLocus_881802" 22.639108162826 5.68112009436063 1.11181578628758 5.10976743128487 3.2255561891975e-07 0.000104540276091891 "ZC3HE_MOUSE" "chr_16"
"evgLocus_251827" 117.978084971175 3.0045274828732 0.588673837217835 5.10389165088952 3.32738827911637e-07 0.000105210394269426 "ABCF2_HUMAN" "chr_Z"
"evgLocus_831445" 467.816005357025 -9.9551100830383 1.95928404375918 -5.08099380217375 3.75465370227626e-07 0.000115893644276927 "YMY9_YEAST" "chr_10"
"evgLocus_357402" 248.136531786892 -3.44217181429776 0.684284201090522 -5.03032483990143 4.89649538044298e-07 0.000147623642121076 "F210B_HUMAN" "chr_01"
"evgLocus_790319" 18.1631044101519 5.36292143329806 1.08843045283585 4.9272063449945 8.3413651472527e-07 0.000245766949474964 "DIP2_DROME" "chr_Z"
"evgLocus_758549" 16.3632887847272 5.20203024575426 1.06750942635042 4.87305321840469 1.09886606137063e-06 0.000316571102657975 "HOIL1_DANRE" "chr_01"
"evgLocus_476119" 280.874603359555 -9.21927683838003 1.91439721815193 -4.81575962969685 1.46640960117492e-06 0.0004132724797746 "CASP1_SPOFR" "chr_20"
"evgLocus_183499" 41.6299070821204 4.34730951281962 0.910667528026021 4.7737614211884 1.80816571303845e-06 0.000488631535957728 "MET25_MOUSE" "chr_16"
"evgLocus_82331" 54.3423581443858 4.86711538983582 1.01957994240941 4.77364764388574 1.80918803810328e-06 0.000488631535957728 "SPEN_DROME" "chr_05"
"evgLocus_371829" 225.43579374897 -8.90153817296833 1.87914686651391 -4.7370103591115 2.16894082871847e-06 0.000573839773540944 "." "chr_10"
"evgLocus_448527" 253.92195530347 -2.64480496081727 0.56031649332801 -4.72019830276351 2.35614831409954e-06 0.000610902134879729 "." "chr_05"
"evgLocus_33705" 264.793502134188 -9.13294154136483 1.93835985557921 -4.71168525033024 2.45676624572436e-06 0.000624500345285697 "." NA
"evgLocus_86262" 14.4476626183871 5.01514536811014 1.0677657332027 4.69685925682173 2.64192358797211e-06 0.000658651872970585 "GMFB_PONAB" NA
"evgLocus_251872" 434.870026537871 -3.17533181344053 0.680900349265859 -4.6634310246193 3.10980449645513e-06 0.000760669914944233 "NLTP_RABIT" "chr_05"
"evgLocus_36977" 158.503952724281 -8.39515333461956 1.81108140427546 -4.63543676987734 3.56184592268651e-06 0.000829740817785441 "ATP5J_DROME" "chr_08"
"evgLocus_398750" 550.155038094178 -6.02803261158035 1.30078695148377 -4.63414289688589 3.58419359734532e-06 0.000829740817785441 "CYBP_MOUSE" "chr_05"
"evgLocus_86571" 56.1713384225853 -6.90150503592044 1.48784613751951 -4.63858786327626 3.50797797821471e-06 0.000829740817785441 "L2EFL_DROME" "chr_28"
"evgLocus_456264" 152.150162240145 -8.33610090909411 1.80846038647706 -4.6095015248485 4.03635573144789e-06 0.0009021950983188 "." "chr_Z"
"evgLocus_560372" 26.5767028972225 3.83955529548543 0.83254289627899 4.61184079840947 3.99118632626477e-06 0.0009021950983188 "." "chr_18"
"evgLocus_119177" 27.4062085417163 -5.83932148383291 1.26785381642692 -4.6056740991555 4.11131847706113e-06 0.00090337513112916 "FAS2_DROME" "chr_16"
"evgLocus_310507" 35.1678769642098 -6.21463874909584 1.35416000626972 -4.58929426384048 4.44747097817706e-06 0.000923952718888677 "HSDL2_XENLA" "chr_15"
"evgLocus_42320" 132.026708934977 -2.87390439226599 0.625627893926942 -4.59363212568266 4.35597002593456e-06 0.000923952718888677 "METL6_HUMAN" "chr_11"
"evgLocus_517" 24.6818511534917 -5.68575045717553 1.23974549498936 -4.58622393076275 4.5133451452293e-06 0.000923952718888677 "KLC_DROME" "chr_16"
"evgLocus_723537" 23.1360323458117 -5.61714288234807 1.22511531028635 -4.58499117200253 4.54005617868761e-06 0.000923952718888677 "CRK_DROME" "chr_28"
"evgLocus_95408" 31.6908599521193 -6.07650078196983 1.32558492717623 -4.58401469222649 4.5613216606661e-06 0.000923952718888677 "EIF3B_BOMMO" "chr_15"
"evgLocus_35150" 105.514490320292 -7.80481772000285 1.7040312925789 -4.58020797739633 4.64513781020587e-06 0.000926454870330906 "." "chr_20"
"evgLocus_28666" 147.572261406224 -6.58230127634253 1.43965078759984 -4.57215133908719 4.82742062188609e-06 0.000948222438517141 "ATP5J_DROME" "chr_08"
"evgLocus_560024" 12699.2505579489 -4.80473522412573 1.05163608113131 -4.5688193000729 4.90479415797492e-06 0.000949041066626669 "ACT5C_ANOGA" "chr_18"
"evgLocus_223398" 61.060879266058 -2.60065584577569 0.570457387439731 -4.55889590184411 5.14232509775716e-06 0.00098036915540182 "MBOA7_XENLA" "chr_15"
"evgLocus_705500" 63.3880240170971 -5.64028519350677 1.24242101626601 -4.53975352932949 5.63200237414288e-06 0.00104379793194149 "PP4RS_CAEEL" "chr_10"
"evgLocus_769000" 31.6402650736119 -6.08078466702428 1.33949738532836 -4.53960174437642 5.63605794784819e-06 0.00104379793194149 "ASGL1_DROPS" "chr_15"
"evgLocus_476465" 13.0959025768463 4.86425264364474 1.07635502479192 4.51918979482173 6.20767280742919e-06 0.00113346859542975 "MKNK1_XENTR" "chr_13"
"evgLocus_245510" 181.339961979608 -8.58814026466202 1.90268744039996 -4.51368947011954 6.37094803805399e-06 0.00114712458840739 "." NA
"evgLocus_83372" 17.6564516551715 4.14597790723552 0.92016699809289 4.50567985575265 6.61607729015987e-06 0.00117494282177579 "WIPI2_CHICK" "chr_15"
"evgLocus_358320" 132.932084157312 -8.13846195172361 1.81563416859815 -4.48243489381306 7.37961606943636e-06 0.00129282895573207 "." "chr_05"
"evgLocus_279085" 29.0192553819871 -3.30496836002449 0.739237989901437 -4.47077721271487 7.79358520691492e-06 0.00132942156082164 "NLTP_MOUSE" "chr_05"
"evgLocus_689613" 122.812820048599 -8.02547485891492 1.79472442280984 -4.47170315225898 7.7599094174581e-06 0.00132942156082164 "ASGL1_DROPS" "chr_15"
"evgLocus_794411" 13.7909659774086 4.9458817897189 1.11406237711601 4.439501675411 9.01674128171251e-06 0.00151809135033923 "." "chr_11"
"evgLocus_310223" 28.8804337207985 4.13585919148056 0.932523203447919 4.43512737933877 9.20178638699478e-06 0.00152938408616667 "EIF3B_BOMMO" "chr_15"
"evgLocus_857314" 128.93063224549 -8.09341756249205 1.82856337407732 -4.42610722561143 9.59488436946231e-06 0.00157453267045202 "SERA_MANSE" "chr_13"
"evgLocus_414131" 124.398838401946 3.52900166599407 0.802016548857415 4.4001606588064 1.0817076192147e-05 0.00175290719693742 "VCP_APIME" "chr_01"
"evgLocus_3102" 6218.54746977986 6.01015279590783 1.36702878589941 4.39650785550473 1.10006381373102e-05 0.00176064534335913 "." "chr_09"
"evgLocus_829064" 90.2092777232784 -6.03450026660401 1.38589602935283 -4.35422292783529 1.33539760543281e-05 0.00211123104351598 "CASP1_SPOFR" "chr_20"
"evgLocus_12535" 32.0820674637768 -2.90950120667673 0.670137894328558 -4.3416455498191 1.41419546663054e-05 0.00220887108787932 "EIF3B_BOMMO" "chr_15"
"evgLocus_68349" 76.7179956472353 2.32788056990642 0.537169760240923 4.33360315901318 1.46688495668868e-05 0.00226389244982287 "." "chr_07"
"evgLocus_271159" 33.2955959546807 -3.83672515022017 0.886086826243581 -4.32996523205896 1.49132885803781e-05 0.00227453968418849 "VCP_APIME" "chr_01"
"evgLocus_850833" 12.5380090625392 4.80117502155696 1.11028710095633 4.32426443342585 1.53041636890802e-05 0.00230701369843298 "TITIN_DROME" "chr_Z"
"evgLocus_660333" 65.9612949786288 -5.23041528165918 1.21124407707915 -4.31821742672381 1.57294437562854e-05 0.00231749622882969 "." NA
"evgLocus_796003" 44.9806202320472 -2.5950817829958 0.600964841089142 -4.31819235596657 1.57312301864403e-05 0.00231749622882969 "HEP2_RAT" "chr_09"
"evgLocus_143912" 136.201168453852 -3.27963248345169 0.760691865624597 -4.31138103568232 1.62238053776264e-05 0.00235868551124802 "." "chr_Z"
"evgLocus_750045" 89.729091477489 -3.61916192622016 0.839842560245901 -4.30933379365829 1.63747065729961e-05 0.00235868551124802 "NDUAC_CAEEL" "chr_24"
"evgLocus_131230" 116.523095364754 -7.9459935701599 1.85516713763674 -4.28316856683983 1.84250474540748e-05 0.00261727964097965 "IL16_HUMAN" "chr_10"
"evgLocus_237111" 33.9138595889413 3.45233027770768 0.80673213115063 4.27940098627741 1.87396980552175e-05 0.00261727964097965 "EGFR_DROME" "chr_Z"
"evgLocus_425180" 29.3880159904029 -3.47847479757907 0.812922473990525 -4.27897482093675 1.877560988978e-05 0.00261727964097965 "." "chr_11"
"evgLocus_766214" 60.3902888913431 3.65590566128443 0.855249684211238 4.27466473098569 1.91425129475769e-05 0.00264003763672752 "." "chr_12"
"evgLocus_95213" 11.34893002862 4.64817911624919 1.0882721654249 4.27115501427383 1.94463173248505e-05 0.00265370587157223 "GPC6_MOUSE" "chr_11"
"evgLocus_147755" 412.831163053874 -7.75544286213675 1.8173585000265 -4.26742597127846 1.97741358446331e-05 0.00267033226135233 "ATP5J_DROME" "chr_08"
"evgLocus_182685" 255.790489998173 4.08446031518429 0.961509050556009 4.24796866220072 2.15717560070846e-05 0.00286714855074648 "EIF3B_BOMMO" "chr_15"
"evgLocus_653680" 269.444274549101 -6.66516287330511 1.56941471982464 -4.24690987609052 2.16739091309129e-05 0.00286714855074648 "." "chr_18"
"evgLocus_477278" 59.8467440295564 -4.08764650181046 0.96330098982616 -4.24337413226174 2.2018389274109e-05 0.00288329695504595 "CIA30_ARATH" "chr_01"
"evgLocus_155825" 100.11733640737 -7.72644516498548 1.8230444068905 -4.23821007090234 2.25308902462836e-05 0.0029209046115282 "." "chr_27"
"evgLocus_285452" 43.6991963360698 3.99688099769962 0.948388951084577 4.21439009082591 2.50454080431007e-05 0.00321473930565106 "GDIR1_BOVIN" "chr_15"
"evgLocus_24356" 26.1238119311364 -5.80091273938528 1.37741047340315 -4.21146263325052 2.53722527790962e-05 0.00322476357870787 "EIF3B_BOMMO" "chr_15"
"evgLocus_143874" 31.8926822227131 -4.63514913327354 1.10837965211092 -4.18191467557695 2.89064456476321e-05 0.0035768148603096 "MXT_DROME" "chr_01"
"evgLocus_160037" 92.6761599741759 -7.61820322965687 1.82127746775589 -4.18288995747789 2.87826729784847e-05 0.0035768148603096 "LENG8_HUMAN" "chr_07"
"evgLocus_449138" 51.7968553677546 2.58167043521685 0.617415300830176 4.18141635256777 2.89698827778855e-05 0.0035768148603096 "." "chr_10"
"evgLocus_143748" 68.680558461325 -7.18267079533513 1.72378967513218 -4.16679070477921 3.08917877162118e-05 0.00373175735218645 "HSDL2_XENLA" "chr_15"
"evgLocus_456794" 67.7573082480197 -7.16395964709808 1.71817971485732 -4.1695054278376 3.05261346323092e-05 0.00373175735218645 "." NA
"evgLocus_691209" 6816.82101572697 3.98957959022253 0.957803211540346 4.16534371795064 3.10883827550244e-05 0.00373175735218645 "." "chr_07"
"evgLocus_123477" 29.6244595904361 -4.70927187401633 1.13641867421915 -4.14395854349381 3.41361481051405e-05 0.00404461719067716 "." NA
"evgLocus_604292" 30.2539563360764 -6.00736002491489 1.45009488903817 -4.14273581013689 3.43187203775446e-05 0.00404461719067716 "DDX52_RAT" NA
"evgLocus_5114" 378.320827422943 -4.62545018553095 1.11718495274816 -4.14027254319244 3.46893426318022e-05 0.00405146520611427 "OSTCA_XENLA" "chr_01"
"evgLocus_280325" 143.008386816566 -6.06269544272954 1.46551057147588 -4.13691689485662 3.52003523686401e-05 0.0040744407866701 "PSD11_DROME" "chr_12"
"evgLocus_143352" 66.8253469772123 -7.14289157481984 1.73461749976514 -4.11784821482948 3.82426428430864e-05 0.00438741258245816 "." "chr_10"
"evgLocus_362320" 67.6604094088203 -7.16240597676863 1.74680706441041 -4.10028452637735 4.1264248849778e-05 0.00465173671381323 "ERLEC_MOUSE" "chr_19"
"evgLocus_95651" 98.8419468320929 3.44702749179449 0.840578387029453 4.10078053990425 4.11758919970548e-05 0.00465173671381323 "VCP_APIME" "chr_01"
"evgLocus_447562" 53.1893477835892 -6.82081703046087 1.66570272691398 -4.09485853643146 4.22426235337292e-05 0.00472097734044194 "GHITM_HUMAN" "chr_01"
"evgLocus_199207" 384.628272658561 4.58080057547202 1.12008696798652 4.08968294998244 4.31963238790359e-05 0.00478630036553693 "L2EFL_DROME" "chr_28"
"evgLocus_187759" 5766.56304637353 2.67816200623719 0.655886461754054 4.08327075249413 4.44062343041557e-05 0.00483766740772332 "." "chr_07"
"evgLocus_607559" 138.597850129243 -5.16849214371281 1.26524010264877 -4.08498919129468 4.40788683976231e-05 0.00483766740772332 "ASGL1_DROPS" "chr_15"
"evgLocus_119107" 29.7289933652235 -5.97329086327548 1.46992874036006 -4.06366016206495 4.83091469438463e-05 0.00517586595851259 "FAS2_DROME" "chr_16"
"evgLocus_871" 64.6993562239403 -7.0939690091051 1.74489176770708 -4.06556391656722 4.79164594854247e-05 0.00517586595851259 "." NA
"evgLocus_476842" 106.388858668179 -7.81301300417477 1.92476915991186 -4.05919482029344 4.9242217855286e-05 0.00523259108422891 "." NA
"evgLocus_547849" 52.5938786815499 -6.80170969203462 1.67844145497048 -4.05239615113907 5.06957289148242e-05 0.00534324739554293 "NDUA1_MOUSE" NA
"evgLocus_399136" 121.112444038321 -2.17899290843819 0.540141885414747 -4.03411208661416 5.48091524392828e-05 0.00573020848566824 "COPT1_PONAB" "chr_11"
"evgLocus_225808" 57.3495243060538 -6.91964383187701 1.71670637718541 -4.03076724350613 5.55950773717767e-05 0.00576587666438171 "." NA
"evgLocus_182803" 246.213850223906 3.14641566918113 0.781459974039173 4.02632991286564 5.66541859450202e-05 0.00582908624278764 "VCP_APIME" "chr_01"
"evgLocus_397779" 43.8900051067669 -4.83044390541024 1.20380018084822 -4.01266255169244 6.00377090349444e-05 0.0061285737002285 "PAIRB_RAT" "chr_20"
"evgLocus_262859" 45.9486112466317 -4.22481363041403 1.05482228661468 -4.00523735990925 6.19552376720762e-05 0.00627490391547497 "SUMF1_BOVIN" "chr_13"
"evgLocus_822072" 22.625963497114 -3.87430842148904 0.967924913384141 -4.00269521728018 6.26249561976352e-05 0.00629356536547398 "TF26_SCHPO" NA
"evgLocus_57130" 21.9651395566829 -5.54607951466093 1.38656952278332 -3.99985678578024 6.33808274305307e-05 0.00632053112930307 "." "chr_24"
"evgLocus_603780" 66.0854595438343 4.71527077517314 1.17944727553486 3.99786482446606 6.39164327538564e-05 0.00632528728412973 "EIF3B_BOMMO" "chr_15"
"evgLocus_446957" 54.4394983399638 -6.8447069635092 1.71517844386402 -3.99066755298602 6.58875825048481e-05 0.00647095923933978 "." "chr_10"
"evgLocus_2130" 40.4771181945286 -2.97607595267591 0.74901232869241 -3.97333373386711 7.08736364266014e-05 0.00675962842675368 "." "chr_15"
"evgLocus_340903" 64.5896345519544 -5.04025407608815 1.26851810558575 -3.97334027310612 7.08716898324528e-05 0.00675962842675368 "." NA
"evgLocus_488774" 21.7782571498082 -3.81121446960732 0.959229674025951 -3.97320326175002 7.09124858098196e-05 0.00675962842675368 "." "chr_17"
"evgLocus_723090" 29.8291424344122 -5.98372325290814 1.50585184308794 -3.97364673050289 7.07805206045903e-05 0.00675962842675368 "RPF2_DROME" "chr_18"
"evgLocus_272453" 48.1751094649367 -6.67008366013669 1.68337429246503 -3.96232952468904 7.42220016959257e-05 0.00702346007289037 "." NA
"evgLocus_12984" 20462.4846067809 2.45308408245707 0.619907728901705 3.95717615394667 7.58410036949978e-05 0.00712465776740545 "." "chr_16"
"evgLocus_134974" 49.1707733089635 -2.74004650702346 0.695142655073772 -3.94170388915736 8.09048196549649e-05 0.00754568404321558 "GDIR1_MACFA" "chr_15"
"evgLocus_199654" 57.5190158289484 3.86802935757158 0.984836013285184 3.92758723827405 8.58023022874181e-05 0.00788894359470984 "." "chr_07"
"evgLocus_340545" 45.5448084479447 -6.58778721737908 1.67684157970395 -3.92868789581312 8.54106026461191e-05 0.00788894359470984 "." NA
"evgLocus_659045" 19.9497993890647 2.79426466545997 0.713275034357536 3.91751362498876 8.94669905333859e-05 0.00816795820616066 "STAM1_HUMAN" "chr_01"
"evgLocus_368026" 45.4631667325172 -6.58769304359036 1.68843641534827 -3.90165302270595 9.55380367904847e-05 0.00863296930717316 "." NA
"evgLocus_464154" 61.5104075255018 4.67247670462223 1.19783838250667 3.90075720803362 9.58922848066133e-05 0.00863296930717316 "PHP14_PIG" "chr_10"
"evgLocus_101557" 286.384736425558 -3.3330391687633 0.856918616187691 -3.88956326283529 0.000100424787751695 0.00891730824227555 "COX7C_MOUSE" "chr_24"
"evgLocus_154683" 31.1065580428431 -3.45246427604096 0.888001742045585 -3.88790259362321 0.000101114186332498 0.00891730824227555 "." NA
"evgLocus_414946" 47.7208067602116 -6.65610013691506 1.71187132466199 -3.88820119890105 0.000100989896926573 0.00891730824227555 "." "chr_13"
"evgLocus_535940" 10.8863981271217 4.56363777100647 1.174811675664 3.8845696425575 0.000102511306351591 0.00897943632122986 "PCBP3_MOUSE" NA
"evgLocus_375362" 35.4915308385912 -6.23727382840463 1.60870768367803 -3.87719527400042 0.000105667547277102 0.00919378579127753 "COPZ1_BOVIN" "chr_24"
"evgLocus_237603" 88.9216398814808 -7.55247426405647 1.95738837498703 -3.85844442552517 0.000114111007753984 0.00984929571547101 "." NA
"evgLocus_358203" 66.5342178711067 2.80998790385398 0.72851575524124 3.85714088355368 0.000114721046979028 0.00984929571547101 "." "chr_13"
"evgLocus_26319" 18.8878483560941 -5.32392898201209 1.38141284657354 -3.85397384657134 0.000116216015078093 0.00985639379650512 "CBR3_MOUSE" "chr_01"
"evgLocus_672954" 13.7466266073324 4.91084879052475 1.27430527795884 3.85374593942738 0.000116324301979735 0.00985639379650512 "HSDL2_XENLA" "chr_15"
"evgLocus_466815" 55.7030471899834 -4.06235296066477 1.05997650026951 -3.83249341813887 0.00012685099421063 0.0106785473308221 "." "chr_23"
"evgLocus_251494" 148.571200359756 -6.34439069264581 1.6569206991406 -3.829024947263 0.00012865196644641 0.0106913082885337 "ELF1_DROME" "chr_10"
"evgLocus_804631" 55.7021977144144 -6.87410800379839 1.79518674900675 -3.82918824885586 0.00012856663576945 0.0106913082885337 "." NA
"evgLocus_689251" 131.067900686047 -2.46934155378864 0.64519762695832 -3.82726385003918 0.000129575597998388 0.0106994780410898 "NNRD_ANODA" "chr_15"
"evgLocus_606525" 227.446706523002 -2.61398742483006 0.687366918006114 -3.80289966880077 0.000143012285161373 0.0116604482064908 "CATB_RAT" "chr_15"
"evgLocus_275198" 81.7187386127894 -4.47523821414067 1.1799361814356 -3.79277988466778 0.000148970196975845 0.0120703102099678 "." "chr_27"
"evgLocus_486752" 61.5545054630275 4.30326872760912 1.13815859332654 3.78090430704545 0.00015625973210361 0.0125823053850385 "." "chr_20"
"evgLocus_223484" 12.4647170572341 4.76240438013572 1.26067089350881 3.77767457363958 0.000158299538622271 0.012667871720365 "GNB5_RAT" "chr_14"
"evgLocus_341111" 164.845361653917 -5.41421443609258 1.43521658667515 -3.77240235819408 0.000161683246880627 0.0128592736966899 "." NA
"evgLocus_41940" 12.79173567366 -4.7077114657965 1.2504569485231 -3.76479291938577 0.000166687164463608 0.0131764170738184 "HSDL2_XENLA" "chr_15"
"evgLocus_3203" 2198.89998484133 -3.78152510693381 1.00684141038693 -3.75582993301851 0.00017276798941405 0.0135743285743257 "." "chr_17"
"evgLocus_15373" 215.894685014212 -2.81797501532689 0.751246589117325 -3.75106530418709 0.000176084825800985 0.013669243602898 "MOB4_DROME" "chr_20"
"evgLocus_152557" 53.9900493014914 -4.77589301818273 1.27671554166626 -3.74076516053814 0.000183460880565534 0.0141294153673341 "HIBN_XENLA" "chr_15"
"evgLocus_341543" 23.5935904319978 -5.64031935276472 1.50820159876619 -3.73976486789225 0.000184192471234145 0.0141294153673341 "CU21_LOCMI" "chr_15"
"evgLocus_436337" 8.49123264503902 4.18683392656088 1.1212364679531 3.73412214660147 0.000188371062557034 0.0143649556175846 "CRK_DROME" "chr_28"
"evgLocus_477043" 31.1564678121169 -5.01483722711209 1.3449471083398 -3.7286501424598 0.000192508198333349 0.0145945981473306 "." NA
"evgLocus_251470" 19.1058278103552 -3.7550941515205 1.00761119485942 -3.72672928871576 0.000193980608086657 0.0146207244374152 "CHS2_CAEEL" "chr_01"
"evgLocus_222673" 109.579976059262 -2.46308661614145 0.66314307240605 -3.71426124863938 0.000203798173385645 0.0152719047385636 "POMT1_DROME" "chr_01"
"evgLocus_400850" 27.5932345988987 -4.84466967081644 1.30545915118664 -3.71108484429613 0.000206372913424082 0.015288105426456 "RBX2_HUMAN" "chr_10"
"evgLocus_484779" 67.2076146332041 -2.63449732425115 0.709810703028708 -3.71154916798233 0.000205994643135349 0.015288105426456 "." "chr_01"
"evgLocus_887892" 10.4646960253914 4.11025766305178 1.10875966873384 3.70707717728003 0.00020966506317797 0.0154437379490864 "." NA
"evgLocus_109998" 18.0359555063072 2.84355893533856 0.768735089685781 3.69901019673872 0.000216441906291023 0.0157637801862743 "GRND_DROME" "chr_Z"
"evgLocus_763271" 32.3275508528444 -6.08824039568622 1.64556173061989 -3.69979459439224 0.000215774037781403 0.0157637801862743 "." NA
